74fadf60-0122-4cf9-b264-6b842048ff99,290,3.66514,141,637
471c2a42-14f0-4653-9864-2ff27d595013,309,1.77804,335,1137
5abcbb5e-fca7-4940-94c8-27d639d3e87f,297,0.1519,460,1488
db111eeb-3ab0-4a23-80ef-1d77a11a08f7,142,4.73919,799,1482
f1d153e8-0cf0-4adb-92ed-4695b5b895fb,809,0.8628,327,1338
3aa8744b-e2e1-4757-8ca5-6da47df56eee,155,0.65492,751,1640
cbc2c4a7-fb79-4292-84ed-1dcc9cc8854c,348,3.66914,196,1384
f23d10a6-edbd-4c74-a142-1e348aa3093c,288,2.22108,708,1550
661cdfb9-c391-4b6c-86e5-0b6265bd7b9e,678,2.4949,186,1403
dabac7bc-b034-4b6e-bd27-982587a479ee,655,0.70075,144,1508
b37b549f-9786-41f0-a4dc-768b546b0a3b,720,4.90614,766,1564
35a2ce54-96a7-4ff3-884c-6bdd1287af1e,308,3.20088,822,1945
1fe64b91-d20b-4162-afdc-43a57b92cbc9,906,3.58563,390,1176
237abbc6-56a6-45fc-a3a3-455de71653ea,718,1.91175,224,1063
710f749f-6701-42bd-b976-5a1d7e9c6de9,925,3.3533,270,1443
1f17402f-1c94-48b1-88e9-cec586ce05de,959,3.21561,158,433
9b824d95-66b7-43b0-be55-e9a0932e77e4,408,1.64981,743,2137
c2d5bfa6-1b41-4060-abdb-90c517335bfc,878,3.55279,988,1449
97256a50-a293-4051-9958-72a058fb9038,513,3.992,500,1409
5bdf85e6-0f5b-47dd-81aa-17ac6e987a4c,285,0.26449,362,978
e92498db-f0a5-4888-826a-8aa63a3114b3,475,4.01344,917,1184
abd74c9b-6acc-44bc-861a-eeb8925934d4,448,0.37729,95,1247
dc6adde7-8f21-4778-aabb-9c538a110538,160,1.07791,787,2236
451f43a2-320d-437b-adf3-c3fae7cc4962,801,3.7417,730,1197
7d996c09-89f0-4e85-87dd-26eabe3b3ece,299,2.47814,960,1934
b178ab23-3499-49b2-9dfe-abdd8c0e11fb,808,0.73217,642,792
76da8c0b-0b94-4007-8a18-cfd35516e3f1,126,2.30735,577,1320
2a0ff958-d41d-4519-82fd-1d1dd4e22138,860,4.97786,572,828
83d1578d-e943-42a2-9157-fc3e5dfa2b82,141,4.13314,828,2057
3ba6c70c-c644-4d7d-a0c1-6c53bc3eda4c,303,0.82395,381,563
963b547c-415b-4a20-8147-41b89e0c15e6,800,3.21299,100,884
090e2420-cfaa-4c2a-b183-df48682495ca,522,2.89424,115,1520
ae7a3754-cd63-4e39-92ad-0974b8d81042,824,4.78906,861,1730
c3e25c1a-62d6-497a-a672-40c5059f86f3,331,1.49531,4,739
c99f8c84-536a-44b4-9a6c-003e6f03167e,312,1.1269,79,1352
33590211-3ece-4731-a5fa-4ca8c39c9ab7,769,4.54336,39,856
6c907741-41bf-4a51-8fce-61a74f86ea1b,605,3.48984,349,1040
155ff5b2-c95f-40b9-8646-177e610bcaba,989,2.15839,373,872
d79b2139-5733-4664-8a2b-4c7ad7da4325,920,3.21662,437,1885
193ef7c2-ec76-4794-a6db-a8f4c503b541,725,0.15316,520,1444
b26d9c31-095a-403c-b04a-2361e6fdfd0c,590,1.84364,673,1380
e830830b-3a11-45dc-9174-32be8b913c56,615,0.75035,160,329
a999873a-eec1-4a16-8980-048ffe4358d0,284,2.80851,420,1319
3964c9e5-cc44-4626-9cfa-3071ce73b372,205,2.27816,771,1381
88b89ac9-ee3e-4ce8-90f5-3c7bc6448376,309,4.73212,667,1452
cc0aa28c-b729-4ec0-8243-839785fa25bb,730,0.47487,66,337
effaca45-093f-4c27-aa9c-ef71f18a05a9,232,2.49446,305,1024
ab818cb8-555a-43df-b229-8555ea644feb,954,0.38168,210,1044
13b2cb54-2bce-4463-a6a8-37e55f09eeb5,95,0.75927,515,1329
b899b959-1c9a-4095-972e-38831bbbfa46,232,2.46323,354,889
34f0cdcd-e3fe-4b37-a3f7-37ce4cca9b41,174,0.19803,939,1265
7e2276e0-1d20-4832-a81a-2acd771f5bdb,424,4.88923,771,878
5d0f9eb2-7888-415b-ab13-84bd8179788d,430,2.2565,846,2268
2e169cfd-2e73-4771-a171-6fbe8c1dd9c4,344,1.65573,277,419
d6b861e3-0bf9-4910-9cb3-5256f0550e8b,849,2.69722,108,923
abe03367-8a6f-44f4-abd9-8d3e7d74921b,200,1.8365,394,764
8d94130f-34fa-4468-b2ad-c686d9910ac2,353,4.41702,41,443
5add2afd-bdab-4f32-9b01-127d9f45facf,86,3.05698,555,775
78b9ba7c-ffbc-4501-ab1d-ce0b185fcc2b,442,1.97799,986,1602
32093ee3-a686-433a-931b-8011c301c4c2,342,4.84034,724,1082
7d9161d2-1bab-4f8f-9c78-9c8abecb1998,674,0.5683,640,1947
6bccb952-33d7-49ae-a2b8-00994ce34ad0,677,2.10145,357,488
d0f1ef8b-a92b-4661-ba8b-4e48588b76b8,734,4.30468,294,1241
9969a38f-69e5-48ab-905d-034358a0d09b,893,2.44957,23,838
878eef17-54c9-45d2-ad98-b56cf7b73a55,137,3.29414,687,966
33c18d45-cda4-48fa-8940-47db0afda730,138,3.07469,120,1191
07eb3ecf-1393-434d-bee7-7d3b2a93f1e2,493,4.72436,479,1807
82fb1811-3f24-49cf-9790-eea5689fb553,569,3.51196,559,1140
8e946538-5002-4778-bad9-3d7df4790ba5,945,4.41992,8,1506
5c0befcb-9ac1-4ef6-b5c7-b7a96aab002d,718,2.63351,58,1389
45ccacef-8715-473f-b288-0b2085869ada,198,1.31,706,1196
be25c064-351b-49d2-ad48-d3013b78d805,395,2.39345,727,2081
5580d996-32f1-404f-8b02-fdca97c99a6f,568,0.27341,878,1845
73196f33-8de0-4f14-b797-83f12019c38a,702,3.54577,933,1952
b00d5c04-3e46-4447-802a-820622f1edbd,813,4.20112,81,912
e53a4ee7-1b42-4780-b429-6aa39e749049,653,1.60252,982,1876
ece08d0f-ebff-407a-a587-489f074be8f1,934,3.53229,516,1657
8110b4f2-09ae-4baf-b4c1-48a7d6018174,641,0.52667,241,463
9e44c629-64e2-4a47-8bd5-709b149b5350,291,2.68397,11,354
45751545-17c5-4e48-8b69-dd4beb2d0d05,806,1.28803,612,1356
d8f90653-0b32-4aff-b9ef-8f2ea0af56da,979,4.91534,276,1040
48114353-6e23-4b94-9961-d50692034bf1,939,0.18469,183,393
98a76f62-9a15-4937-a117-6ed9a302c801,218,2.15684,274,1151
e0e29da8-5ea1-48f3-a61d-7e24412f2020,872,4.3705,911,2368
2ccf0b0a-949b-459b-88c8-7d558e590f81,205,1.67385,551,1232
07a1c662-071e-4783-b0fd-97adff200d0e,912,0.61046,617,721
0f821c73-bab1-4ecd-8e5b-50a63a37b480,462,3.77675,396,1889
168ffa55-0a1a-4438-bd0d-e9c0361e3432,280,2.17599,358,1626
63905e7a-c04e-4503-a2e1-9afd52c9ae5e,239,1.41469,970,1589
468fcf18-a254-496a-b8d4-5ee677ee9643,445,1.12992,821,1672
273c6a56-d8d9-42c2-9764-773691964a53,439,2.32322,530,1768
5cb675f8-b166-4209-a830-1ddfde0a2696,938,2.59609,634,1726
d55515fe-cccd-4d60-8fb5-61d603d8de4a,941,3.26972,119,1156
a6794257-3c65-46af-afb5-a1914891b4b0,941,3.84892,920,2292
61f4ef7f-f43a-4e1e-9407-5a3b3d865f9d,155,3.17643,765,1396
90132362-061e-4f9a-9338-caf9eab49df0,522,0.3073,274,1383
540b87eb-5753-4f30-9454-5009c4f690b0,217,2.11729,347,771
839ee771-b902-48bf-b81e-016cf163fbe7,986,4.28065,435,1930
6c668553-d28f-44f8-a544-82e72ff074bd,319,1.63928,245,804
1711a9f0-f48c-4380-9c52-6734340789ef,734,0.74612,584,1315
13fc4ef2-0330-4281-9e0b-cbb1a65f72fc,936,0.93349,634,1572
c00eed97-f6b2-4e63-a483-264850260046,419,2.70509,236,383
6406584a-12a6-456b-b4dc-af09c5837283,170,0.02492,133,881
b380e94f-475c-4e59-bdce-0a73315186d4,310,4.78895,120,1562
88431493-6893-46b8-b233-f9ee977ca871,185,1.88697,102,1119
4cec4051-3a65-41ec-b9aa-53a14cecdc3a,355,2.54341,394,526
1b807097-76e5-46c6-90a5-457ca49438c4,812,2.24393,678,818
db5bdd59-fbf6-4407-91e7-856fef71709b,467,0.55344,633,1530
df1f0c4f-65d0-4bd7-b2a9-d787905ba70a,142,2.10754,417,1593
3387dc2b-220e-461a-b2ff-129698663c7a,959,0.62016,428,1835
29bb37e5-1b43-4819-8c34-4c0404479551,876,2.86689,131,726
caf58de4-b908-4d4b-b648-c0cb6a4b310b,81,4.04938,549,1206
32c1525b-2ce3-4bd7-be37-596a61ad3e16,778,1.04773,613,1903
4d076f07-3bc4-46fe-a119-68396df64982,951,4.47531,926,1110
adb34e16-8131-484b-8046-2c6226d0d70c,118,4.06162,579,837
b436fe43-6d50-47d2-a582-815aaf3542a7,261,2.37815,805,1894
88f0f202-cb12-407a-99d9-13bb48a030aa,212,1.92122,758,1002
19dbac80-ad06-48a7-b543-4d349b15bf60,707,2.19661,31,1208
c6ddb48d-b541-40f1-ba83-826e7cdfc850,908,4.55613,783,2008
d09491fd-8d73-4838-bcac-f20db712a8f8,827,1.62856,540,1224
77cf1916-6e4a-4ecd-989a-4c826cbe38ec,179,1.36667,74,299
fae52687-70c1-41d3-b2a9-81dae6b2edae,901,1.55648,775,1973
aac7f409-9de9-41a4-b655-ef06417bfee7,90,0.75919,517,1877
1db315fe-1f5b-417d-a54f-0221b7bd247d,266,0.11107,412,1659
713a0d60-edfa-43a7-827d-48e6662be41f,977,0.74953,251,646
051dad44-f312-4e38-a0b6-ef0eab333414,262,3.3558,515,738
889521da-024f-4672-8c94-52a6c52e0996,543,4.86218,738,1585
f1cba891-36d8-49c3-862b-69041fc82159,680,1.32895,120,671
00dfb0e1-8cb4-413b-956b-8f112d5a9d69,153,3.68078,382,1330
680f77f9-2ef4-46ba-bfb0-ac74085320a7,893,4.26788,226,722
5396342e-72fd-466a-b192-48bf1577b78a,181,2.73858,241,1579
5cdf2fb0-f6e1-4d37-8165-5121962b9464,719,1.48095,506,1407
5ae3b042-9735-4a23-844e-84e14948186f,478,4.32945,257,801
a14eae44-8df2-42a6-b083-c71fb802a0d8,360,1.54835,333,1245
d2c1af24-a732-4119-b095-3bc78eba7ef1,204,3.00195,956,1124
5942e2f7-4afe-4ca9-b804-a68257d915cd,616,1.7126,651,1876
b8b96410-16cd-48ba-9439-0b44985927e7,670,3.92741,883,1539
52be4029-9a15-44eb-82d0-ff08bce59e27,757,3.88345,880,1109
2bd97a86-9169-42d9-8b8c-521ff27ade17,919,0.82566,509,849
098731c7-7e17-4c87-bc1a-148515fe66aa,971,2.35885,309,1471
7a504765-4183-479f-80bf-13ba4cd272ca,443,0.16341,996,2339
5b5337e1-d61f-4b07-88f9-0ce885396832,362,3.5251,585,742
d9688af6-2a27-44b3-a6c7-43744915e6e2,989,2.24133,21,634
a2d37ec7-2806-4d5a-b3ce-d4ba919bf6b4,77,3.46004,478,710
c071d4b9-2763-45ff-b1f7-e4784aa1db6a,274,1.53849,165,332
e705210e-0959-4a12-a7be-6cfc6ff88848,400,4.95905,748,1219
f86980f0-4d4f-41dc-a1fe-f2a12ae160d2,237,3.1381,710,1772
5b89a05d-bff2-4697-bf49-2ad375082651,202,2.54949,881,1237
34204d5d-1b23-4c80-afb2-4f9a30d13c23,84,2.95147,464,1682
e05d44fc-e018-40c4-8cd5-66b142d77b5e,615,4.02309,752,1866
b1026243-69d1-432f-9541-f062aa2442d5,494,3.09043,714,1229
684e3fa2-a27d-471f-9212-f58c235544eb,766,1.00248,571,1009
8eb422cd-ba63-460b-8124-7e104cad2844,832,0.89195,930,2363
bd5db8bc-00f7-457e-9151-dd1bcd685448,669,2.95867,24,968
2e75da0d-01fc-4683-b3a2-c6fb75eb1c12,715,3.37232,248,883
5cdd5f93-56c7-4fae-83bf-d135a9caced8,322,2.6146,789,2210
b2953b79-7f44-4e19-a9e6-d8e30d56838c,466,0.63459,549,1378
78a490ba-3ded-4e66-9918-54bc3f00ddbb,301,2.26596,497,1740
f3b893a3-ffbc-4b40-b8c6-4d6d1f8bf530,984,4.23518,410,1781
e501ab04-573e-45ad-bde8-a5edd2484037,450,1.2432,111,628
ff54e63f-0e7b-488e-a94b-29433681d077,786,0.25123,150,837
518136a2-5533-49a6-8c4c-6c0d5cd4d2e9,57,2.59812,420,1012
02459e9c-52bc-402a-9b90-5e219eb0f7bc,193,2.38092,85,488
0b6a838c-bea7-4778-8d27-7c56aeb84812,263,0.32024,598,1249
43570e3d-76a7-4436-b92c-2ed9f18eed44,970,1.72883,326,515
32e154a4-365d-4f84-9ae9-5cf416a0b641,829,2.76177,248,672
26f60f13-51c9-46cf-8e03-fcf0810ade72,318,0.59696,40,518
7f6da469-382e-4e02-b552-70c8a4644522,982,3.19882,538,1230
94047e9a-da1a-4c08-8b76-851b5ade395c,450,2.73349,545,1529
6cecab10-3bb9-4275-b3c5-2bfa03ecf031,980,3.74522,731,1327
f696be16-1f71-4cf2-8eb2-bc3a0954a232,778,1.12197,803,1058
5201b835-dfe4-444b-95b2-4299e7819c8c,61,2.67006,986,2120
f365b794-f47f-4c17-898b-2060f9eb058a,331,4.74106,246,1241
9e0b2bae-1648-4c1d-a0bd-fece142a9234,493,1.32393,992,2287
72153aee-4b43-4383-9d04-3c74642570cb,439,4.83156,495,845
5a6181b7-5e72-4d8d-88a0-5476e28af6ce,349,4.88273,551,1154
96d75d39-6e54-43dd-9798-bc22617552ac,874,4.57082,552,1389
0d112031-cfb1-41ea-b8e1-24ea9719a5a1,682,3.25717,339,1422
00604a0e-9784-45dd-9e76-51f8891dd456,999,3.52368,85,254
63b05706-ed99-42bd-9257-f5e5177a55e1,780,3.67658,768,2028
9d11c9b0-2c7c-4230-8587-638f157eb4ee,399,1.32578,496,1979
38ac514f-1ac5-4d5d-9e4b-eed61d3cc451,406,2.35386,786,1618
fccfdd1b-b65a-49ce-a893-ee3d3669dc6a,981,1.22315,950,1471
104c5104-ef39-4441-b224-67ad69d2900a,59,4.97732,774,919
4e9e024e-5de6-493f-884a-e7f194355b46,871,4.60007,588,1733
c5521b56-fc63-4d7d-9e4e-4ea2e21671b1,68,4.55407,943,1121
8500b195-3312-4fb0-b5db-f9ca8811f644,626,4.48546,390,1516
da6cda31-c742-4226-ae9d-5d0ce61ab6cc,367,3.09897,277,430
6767fa81-6e10-4f5c-ba16-013572ad89bd,741,3.89255,305,1314
60097347-d46d-45f2-a96d-a2ce648ef731,331,2.76369,800,2190
37e453e7-9788-4462-8828-0dc4e32be009,209,2.14075,960,1531
6117bd2b-d368-4b19-854f-a2afd11269eb,898,2.49172,456,1852
f72003dd-087a-49b5-80eb-2861b89cde55,373,3.32961,313,1521
41e35e61-9123-47ec-a839-2a1af8caf4b3,554,2.10486,715,2088
6c977b37-1dbb-456c-b154-a67f25ef6f71,445,0.68558,193,1064
e811a375-8650-4c4f-a99d-eef711c294ad,963,1.57906,957,2381
e39d6456-8311-4209-84ae-97801b9caf0b,706,4.36389,195,395
f7aae2a2-9799-49ff-aa33-23f9377bc0b3,217,4.91515,955,1344
f391fab6-8f4b-4172-be23-9bcaa1ff1472,686,2.67848,507,653
3ad0722b-83a5-4936-8ec2-372b2cf7778e,934,4.83516,783,1653
96b85cf6-b74c-40ef-af84-a9a471f53a01,874,3.6313,604,1774
2c58dd02-e630-424a-883e-4a27e4640c53,715,3.34292,949,1894
ae19c66d-8bb4-4499-86cd-b6942e9dd714,109,0.83184,38,322
4e77a615-3fd7-4dfd-bc52-068be61fff87,87,1.62257,402,849
92740015-9c3f-4beb-b0e6-40c26ba3dca6,574,4.14472,348,582
d332d62b-5f95-4b1d-af76-3614c048eddd,975,2.8996,440,1821
d36eee5d-003c-42fc-91a0-10c663d0cca9,991,2.71757,674,1685
1cfaf15d-bf02-4a90-8374-e190e6eeeb65,988,1.00831,905,1709
6ce9957b-a739-451a-a6d5-eed8fb48c919,251,1.07257,505,1548
06ab0e5b-3d79-4d11-a9a9-041a98de4d82,664,0.65944,826,1348
c040d448-1f29-4bc6-a2b1-fcc292b18d60,189,2.11964,823,1192
2a2e1c72-c5ce-4769-9b84-ae4c9d1b016c,940,3.69129,422,1505
cf11b03c-a7ce-4552-90af-9e46a1adb97e,449,4.57822,459,1563
f48144fd-b91a-45fc-8779-fd1b3c16fd22,85,0.55686,782,922
a6448672-63bc-41c6-8a5b-c7af0778e966,183,1.16018,197,1439
f3a086d0-8566-4067-8c5b-b683c38601e3,813,0.22324,538,780
7234e23d-b319-4361-abae-12e0522fac54,520,0.7882,2,255
6a4fda60-b227-4a08-861c-77a71d606a65,81,0.64959,426,1590
80ed6edb-5e7f-4a32-9a83-17671d898e06,878,1.06088,958,1237
c7b25809-ffa6-4e6a-be59-a9782dced7b9,127,0.98925,663,1485
d87158ff-5759-4eec-baaf-ffe532886197,582,2.84149,326,733
411eae81-4e0b-49d4-a026-a5c831820d02,443,2.8893,663,1205
38a1bfdf-648e-43f3-8299-f706bc1b4272,285,3.54015,479,1260
1468de2e-63f7-4a8b-99d2-7a563e874427,314,0.88151,202,974
5260414e-fb99-42a4-bfee-a84303e8204b,133,2.00991,71,386
c24dd05d-976f-49fc-a681-97f7f48d6d89,527,4.8918,130,815
36d0278e-6e70-4560-b388-2b232a7fb31b,986,2.38741,236,1516
fbc416bd-7e36-4d49-9f8a-f78dc4b1be76,938,0.65659,808,2096
85b1145e-2902-4a60-be39-12aa818a844f,960,2.85066,856,2301
374c562b-ad88-4351-8e9a-e1a87b24f70a,877,2.56602,374,1019
f2acdcfc-56d2-426d-9423-9ad58fd207d0,210,1.06858,295,1406
0882c143-a1fe-40a5-94ac-54cb9f3050b8,469,1.90932,848,2009
9c46b14b-362b-4dbb-a70c-5f45b49e48b9,407,3.40056,642,1900
d98f5835-2cbb-4a32-a32e-ca9d19135cda,141,2.42734,759,1655
508a7082-32a2-460f-bc65-47edc6bf429d,945,3.74554,414,638
8202e3e5-1b29-4094-8dcb-9d55e1130882,924,4.6816,990,1878
1561e962-53d9-4c4b-86a1-d5543357b241,563,2.74096,129,317
aa568976-f9f7-48fc-9886-32158d85071a,435,3.88418,68,470
2b4cee01-c0a4-4cfd-9bc6-7214bc9cedfe,761,3.72351,474,1437
137adcda-e835-4421-b4ed-6aca7629db93,129,1.8774,324,1085
e7235363-3e37-42ec-8375-63d886bb86cf,76,1.43673,784,1515
37ce7413-eef0-40bc-ae83-95ab14e388e8,667,4.67543,963,1502
b6c49403-eb9a-4f07-a8aa-a70560032aea,874,4.6394,313,1093
294046cb-4d9a-4e75-b943-49349e9cade4,419,3.3051,792,1373
f84e38e9-bcd7-4178-af5f-8abf45358311,259,4.65067,794,1729
06c7c890-d97e-4a7c-9b08-14091cc7b97b,311,4.23194,418,876
c030568f-b9db-458f-b4e5-ca4ebd0b73da,992,0.46078,352,1701
97db534f-1cbb-4ca4-b683-67e2d5a9dfc6,650,4.02966,779,936
81f45d3d-dd18-427f-98fa-6423a56cedee,253,0.1443,68,901
5288f56a-4218-41f0-a7c9-314e9945d5b3,588,1.10498,872,2291
4c30a217-4aef-4f50-9328-aae33a01eacf,254,1.30224,80,359
58bbd12b-f03d-45be-87d8-a82d76947ae3,324,3.39418,801,1689
433c1245-b551-40f4-a469-c9e100e35dcb,876,4.97896,406,1136
e561beea-b032-4102-a9cf-5478a8a7f4f7,846,0.00728,225,658
9e636267-a633-4fbf-a10d-4056c442d3f6,174,1.30183,87,522
3f61ca36-75ed-4a4c-aefb-385c09dca09b,415,0.19317,804,1490
