c1195d4c-0d07-4e6f-97fc-83093bb33339,Credit/DebitCard,2024-11-17 02:34:02.846854,1000,1000,17ae0eaf-a780-488a-90b2-1136cf83c505
8f2effb2-e40e-4630-be4c-fca6af5f098c,QRPayment,2024-11-17 02:34:02.846854,800,800,2881a2f6-3e26-4b63-be8c-093e31e77213
6a6f0cf7-f833-49ab-abb7-8f79ecc4edcd,QRPayment,2024-11-17 02:34:02.846854,800,800,c6ddb48d-b541-40f1-ba83-826e7cdfc850
0cc8ebc4-99b2-41fe-bd01-ef5a8c714465,Credit/DebitCard,2024-11-17 02:34:02.846854,800,800,833d9b21-7545-4e51-a3f5-0ef6ad5b8a1b
545bc652-8b26-4350-a710-16ed886ead53,MobileBanking,2024-11-17 02:34:02.846854,1000,1000,adb34e16-8131-484b-8046-2c6226d0d70c
648feb7a-5140-4b78-a977-066ee203d19d,Credit/DebitCard,2024-11-17 02:34:02.846854,200,200,4c30a217-4aef-4f50-9328-aae33a01eacf
f327230c-bf91-4764-884d-5e7954edde9e,QRPayment,2024-11-17 02:34:02.846854,500,500,9d37e9eb-cca2-4f41-b72f-756260e94141
acd2ee60-a9af-47ee-b9be-b8ef279c75ad,MobileBanking,2024-11-17 02:34:02.846854,1500,1500,f86980f0-4d4f-41dc-a1fe-f2a12ae160d2
36347c9d-313e-4354-9d3e-b68fc08a6f4a,Credit/DebitCard,2024-11-17 02:34:02.846854,500,500,58c56a02-bd2e-4a2e-9f3d-6ef7461c034f
cafe7033-f081-4894-9c2c-81593770f5d1,MobileBanking,2024-11-17 02:34:02.846854,300,300,bc69686a-dd7f-49c5-841b-562a79c10c6a
f36a026a-8bcb-4d55-9f2d-83aca0a3f2df,QRPayment,2024-11-17 02:34:02.846854,800,800,43d33077-1ed5-4c49-acb6-2bb258fcf33e
9aa5bc01-8efc-4515-9ce7-ddf825a2b82d,MobileBanking,2024-11-17 02:34:02.846854,1500,1500,a330e305-cfc7-46c8-9fa9-265638a5c0ff
7430102d-a276-4b0a-b861-67b514dec35f,QRPayment,2024-11-17 02:34:02.846854,500,500,3d9d8fbc-9b37-44f3-9b69-cea95659d544
993d14ed-0aca-4c29-b88c-caf3e37882bb,QRPayment,2024-11-17 02:34:02.846854,800,800,33939dc2-9f68-4a43-b7dd-eae12480f21f
8773fccd-df88-4789-988c-f01e96e50efb,Credit/DebitCard,2024-11-17 02:34:02.846854,3500,3500,43d33077-1ed5-4c49-acb6-2bb258fcf33e
bf6f227e-b4c2-4b59-badb-cadb3cb35461,MobileBanking,2024-11-17 02:34:02.847864,300,300,661cdfb9-c391-4b6c-86e5-0b6265bd7b9e
61a16157-4018-40b0-b7db-a5c0b99f1472,Credit/DebitCard,2024-11-17 02:34:02.847864,1500,1500,cf11b03c-a7ce-4552-90af-9e46a1adb97e
31657df3-a1c2-48b5-aa92-80da314ded20,QRPayment,2024-11-17 02:34:02.847864,800,800,fbc416bd-7e36-4d49-9f8a-f78dc4b1be76
8c0c818b-91f6-47b8-8488-e849c87b94fc,QRPayment,2024-11-17 02:34:02.847864,100,100,b9b43e04-c570-4501-80f5-4d4c38ef0366
2ffde85f-c756-48de-8cd5-cc1bacfdb144,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,fc6cb223-7e24-4956-aa25-4ac120eaa542
f0261368-0a78-4433-9277-4a199479510d,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,5ef69f43-0848-4755-824c-b51987bbfd6f
eaebc587-ca5d-4284-a7cb-e7c0ae589215,MobileBanking,2024-11-17 02:34:02.847864,500,500,d85c0a1c-7fd0-4882-bf2c-4c602c75acfa
aa76e56d-2cac-4b5d-bb83-a120f6b0aa74,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,37ce7413-eef0-40bc-ae83-95ab14e388e8
75fffd50-c66c-445b-bf61-c8dd670a11d9,QRPayment,2024-11-17 02:34:02.847864,1000,1000,ad2edffb-6ea0-4a37-8f35-79bc474b7da0
317e488f-dc43-4af0-a107-f26018c6d0aa,Credit/DebitCard,2024-11-17 02:34:02.847864,200,200,186511da-1193-43f9-a5a1-c3c953f5203c
1d485a88-ab13-49ef-bdff-dbc8ef6193c5,QRPayment,2024-11-17 02:34:02.847864,2000,2000,59581f21-9601-4873-8913-6c495933fc53
a8965ca9-9734-4e18-a3e7-c626fae8422b,QRPayment,2024-11-17 02:34:02.847864,200,200,680f77f9-2ef4-46ba-bfb0-ac74085320a7
8642b040-265b-4483-9aba-8186c1c1cdba,QRPayment,2024-11-17 02:34:02.847864,100,100,b8fd1a32-6bb7-4518-85cf-e525d0ada992
2ff67601-519e-43be-b9b9-641e97154f4e,Credit/DebitCard,2024-11-17 02:34:02.847864,300,300,75dfda60-06b0-4a00-8218-dd58f31e8fe8
88af8654-ed2e-441c-9adf-aeab7062fddf,QRPayment,2024-11-17 02:34:02.847864,2000,2000,908107a9-2b54-4e08-8d82-72302af1ff84
d0cf60b8-3e91-4317-8ee1-8f95f72b891d,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,02665cac-578d-4758-bf81-3802ff117464
243733c5-c38c-42ab-8f74-90e8fdcf0b24,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,046bbd2d-bca2-4768-8262-7df58f7e41d6
b039e05d-9eef-4ff3-8efe-ad032aaed5cd,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,1fe64b91-d20b-4162-afdc-43a57b92cbc9
8b191121-7c59-4399-b5cb-506c79f3b960,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,8f4347e9-6ffe-45b8-a022-17b97e93d931
0379c699-eb56-4768-adc9-52e563892e08,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,19218639-364c-4dcb-96be-a8fb504308dd
27f04287-96d6-4234-afa5-9ce5f2fef012,QRPayment,2024-11-17 02:34:02.847864,800,800,e2113c6e-c30e-4f43-9ad5-ed5864ecaaba
f5c7b279-e4a4-4288-9e01-14978e1001be,MobileBanking,2024-11-17 02:34:02.847864,1500,1500,90074bbd-3f52-4251-bbc8-49fcf1b07a8c
41483182-bc2d-4b97-9bb2-445fe83e0e57,QRPayment,2024-11-17 02:34:02.847864,1000,1000,e0e29da8-5ea1-48f3-a61d-7e24412f2020
80b6bbf4-ce27-4a15-92ef-2fe216fd364b,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,ded3b08d-0649-4ab1-a6cc-11792bccf316
d12e4232-4d00-4837-9dc1-bc6ebbb2efce,QRPayment,2024-11-17 02:34:02.847864,300,300,bbbab364-16a8-4c50-b48f-f16945eeccbd
772f0b6a-96d5-4ff7-a842-bc3b995e8aed,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,77c28ef3-72ff-4894-b413-bfe335a26828
128e249c-1f3a-4e8e-a9b4-05bb2f6270c1,QRPayment,2024-11-17 02:34:02.847864,800,800,0ab0fdfc-83e0-4b63-a37d-0a5251e0c212
03ecab5e-f257-47e7-9d07-18812b938cc3,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,665a1fbf-6a8f-4dcc-a5e1-00373423efd9
548bb472-ff49-4a59-a217-7fa1fe90a8cb,MobileBanking,2024-11-17 02:34:02.847864,800,800,e705210e-0959-4a12-a7be-6cfc6ff88848
6b7e5b7c-a29c-4d4a-b951-b103d2a199a9,QRPayment,2024-11-17 02:34:02.847864,3500,3500,f7aae2a2-9799-49ff-aa33-23f9377bc0b3
8cb1ee01-e9a4-4611-a1e1-71fb6ca73cc9,Credit/DebitCard,2024-11-17 02:34:02.847864,200,200,44a33c3e-5da0-472e-a052-d5f70ddc79d9
40ea1e09-2633-4a8d-bbbd-6a15ca12e1ac,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,3988379c-1851-46b4-b6be-c87bc79be5b3
86ca4b32-64c0-452d-ad92-b58b9e1bcdb6,Credit/DebitCard,2024-11-17 02:34:02.847864,1500,1500,f2567cd4-cdfa-431e-a9fe-68b416682676
86856510-44b3-4ab8-a6a9-a1332f508e38,QRPayment,2024-11-17 02:34:02.847864,100,100,0ab0fdfc-83e0-4b63-a37d-0a5251e0c212
8c368cad-33bc-405c-88a9-705655ad9f98,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,782f38a1-ee7d-40dd-99e0-a14cfda4ca90
4da41c7c-e0df-4a36-9d8f-ca3d3902738b,Credit/DebitCard,2024-11-17 02:34:02.847864,300,300,89417227-5e3d-4b88-bc67-12ff3959a4c4
fec8f438-54d1-4864-9013-42c3dbbf8e55,MobileBanking,2024-11-17 02:34:02.847864,800,800,325d480f-d575-4574-ad28-83249f5fa16b
e7fb18d3-bb5e-480f-b0a4-fbc3809903ca,QRPayment,2024-11-17 02:34:02.847864,3500,3500,13069f91-9e06-44dd-b7f2-a82d5c9cdde6
c4336b38-a2e3-456f-bdfd-84224ebe9a54,QRPayment,2024-11-17 02:34:02.847864,1000,1000,63905e7a-c04e-4503-a2e1-9afd52c9ae5e
cf756a8b-31bc-49f7-9a29-8390a8636c9a,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,9b8ea7cf-46eb-4906-a79d-ea7e25dd925e
a94d83ec-67e7-41be-a22a-9d23c3ecc24c,QRPayment,2024-11-17 02:34:02.847864,3500,3500,ede2e266-0c8a-4eaa-96ea-69b04ab873d8
d860b87b-96ed-4f15-ac81-a9fb6b7085ac,QRPayment,2024-11-17 02:34:02.847864,800,800,8fcbfc9d-9a78-4da7-a530-5a537e597d31
8afee328-7851-40cc-8e8c-b6c5660b05b3,Credit/DebitCard,2024-11-17 02:34:02.847864,500,500,2f6ba086-6cd7-4f7d-aaa5-414d597532f0
10566347-1b63-404d-995c-c8231cede9cc,Credit/DebitCard,2024-11-17 02:34:02.847864,200,200,0bc55bb4-c458-472c-9937-38685ae3ada1
609a1689-cedb-4d39-bd05-c09673d085dc,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,540b87eb-5753-4f30-9454-5009c4f690b0
8cd85586-7418-4637-ad04-7b4b0c8819bb,Credit/DebitCard,2024-11-17 02:34:02.847864,300,300,b9df6224-7da3-429b-a150-53e49bcad662
e6b72ec0-6f9e-4731-94b8-d57b3d49920d,QRPayment,2024-11-17 02:34:02.847864,200,200,3f6d1e3e-c804-48ac-a53c-ddf4bb4141f3
f0eafbac-e08c-4800-a7d5-704626c49a93,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,b26d9c31-095a-403c-b04a-2361e6fdfd0c
59a3d26b-9613-4792-ab94-c854b4c8bd27,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,a6794257-3c65-46af-afb5-a1914891b4b0
95d4920b-9dbb-4c4b-8366-f84e0891b768,MobileBanking,2024-11-17 02:34:02.847864,1500,1500,7fc4ad7e-d1e2-486a-8cc2-5ff3ca58e0ec
aa9cfb61-ab52-4fb7-afb9-97a2bb53b956,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,661cdfb9-c391-4b6c-86e5-0b6265bd7b9e
610dc0eb-66f9-426c-a07d-bf46466307e2,Credit/DebitCard,2024-11-17 02:34:02.847864,1000,1000,8b6adde9-4ec5-460d-9c45-331777951d4d
272724d6-b0e9-447d-864c-37ae81ee9656,QRPayment,2024-11-17 02:34:02.847864,3500,3500,701f33b4-264c-4775-b335-af2fb5dad398
0afac9fe-1779-4e45-800f-7a0d34f60a30,MobileBanking,2024-11-17 02:34:02.847864,3500,3500,9f41a49e-c1ad-4c5b-816b-c46206c2edde
ce9ce057-20c9-4328-ae96-40702b48bf89,QRPayment,2024-11-17 02:34:02.847864,3500,3500,3d77eb1c-8e33-4a18-bd19-ab06c8616dcd
5a6aea59-54cf-4e93-8245-674e1f0d6177,QRPayment,2024-11-17 02:34:02.847864,800,800,9d37e9eb-cca2-4f41-b72f-756260e94141
839489e3-5231-470f-a971-3af4d53ea4ae,QRPayment,2024-11-17 02:34:02.847864,100,100,ddef2579-216f-418e-b820-9e091afb5eec
76a003f8-7cc8-4b2e-ae3d-a1e8e512b915,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,a88dbf00-4c92-4c79-bbf7-8e5c232650a6
55c492b2-46f3-4fe2-89da-c17829c79679,QRPayment,2024-11-17 02:34:02.847864,2000,2000,908107a9-2b54-4e08-8d82-72302af1ff84
7fed29a8-2061-4d86-ad02-6566525678ef,QRPayment,2024-11-17 02:34:02.847864,100,100,81c55c7e-57ba-4488-bed4-5cb7758792f9
a41af6fc-9aba-4f88-80d5-0066db2ce278,Credit/DebitCard,2024-11-17 02:34:02.847864,300,300,c7721017-17da-4858-a78c-5219b707b42a
da848ba4-7d0e-4ffa-8614-78853a530dc9,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,2f308023-005e-4a17-8016-5cbf9b2569da
feb19a98-8c44-4199-ac51-3a62583b57f5,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,b9df6224-7da3-429b-a150-53e49bcad662
c8dac852-9b60-4019-b8b9-a148b70e7ffd,QRPayment,2024-11-17 02:34:02.847864,1500,1500,f8e22a10-b12d-4272-8ad9-4d180c316546
8429066c-176b-4b11-bb61-ba6cff8f603c,QRPayment,2024-11-17 02:34:02.847864,2000,2000,f3b893a3-ffbc-4b40-b8c6-4d6d1f8bf530
d911ca6e-bb9c-490b-a838-d5ff21f78983,MobileBanking,2024-11-17 02:34:02.847864,1500,1500,653fe9ed-f02b-4bfd-ab20-3fc1c6c16fb6
101cfae8-bbde-4f07-bd2a-ecd3da449515,Credit/DebitCard,2024-11-17 02:34:02.847864,1500,1500,324cd7cd-74ae-44b1-909a-18f6628ee1ac
7e5aebcc-f8a1-40f3-a370-153a195dd8a8,QRPayment,2024-11-17 02:34:02.847864,500,500,6e580950-e8c8-432c-a727-ea907541d05a
b3edabf3-ec0a-4c8b-b15f-32b2db69d02a,QRPayment,2024-11-17 02:34:02.847864,200,200,237abbc6-56a6-45fc-a3a3-455de71653ea
6d8de42a-6c06-4fc3-91e2-788f26d41c88,QRPayment,2024-11-17 02:34:02.847864,2000,2000,2bd97a86-9169-42d9-8b8c-521ff27ade17
479e5dbd-26b1-4456-9362-bbd4b15884bc,QRPayment,2024-11-17 02:34:02.847864,300,300,0320d6f2-01a7-4542-8d5c-3ea6de024ec2
a5b28917-f4c0-4df1-9a35-5e6435efe5da,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,b899b959-1c9a-4095-972e-38831bbbfa46
b0fcff56-3c31-4b20-85d9-1d9beb657888,QRPayment,2024-11-17 02:34:02.847864,200,200,29bb37e5-1b43-4819-8c34-4c0404479551
3318a404-5556-40cf-b8b6-9866a6f977e4,QRPayment,2024-11-17 02:34:02.847864,1000,1000,a2d37ec7-2806-4d5a-b3ce-d4ba919bf6b4
48299634-d13a-4c85-916d-90e24f17028e,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,69738408-d145-4cba-a5cc-39aeb4242dab
45d5dece-1d03-4fbb-8a7b-4501961e528e,QRPayment,2024-11-17 02:34:02.847864,500,500,8a9b0638-9e8e-4eca-a008-9efb8647e734
c627c585-46be-4f80-8dfc-66446f88f3c1,Credit/DebitCard,2024-11-17 02:34:02.847864,500,500,a653bc8c-e63a-49ed-a909-3a004469315d
0bbd7023-af31-4f24-a451-28b9cfc3981d,Credit/DebitCard,2024-11-17 02:34:02.847864,200,200,3f300458-6dc9-49fc-8652-a1590f2f8b69
14c151df-82e4-44f6-8d60-5ec8f79b2dda,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,987baf71-6d98-4d03-849d-73c2016a6a20
f51acb00-15cc-4c15-ada4-899b1db33a3f,QRPayment,2024-11-17 02:34:02.847864,800,800,58f04e40-b09a-4be9-b407-fd5907eef887
a61b5195-8f14-4970-ab8c-64d422cd3cdf,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,76c5b4d8-0b94-4a5c-8967-45924584d2ec
10f45dfc-34da-4500-bcc7-81b0c8b56ec2,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,61452a2f-120a-4cb0-a393-0749e6aa0cdf
23f21856-eb15-4a28-9dde-5c7b8a9a61cb,MobileBanking,2024-11-17 02:34:02.847864,300,300,70094989-faf3-4fcb-bdcc-d21d4638e2bf
190acf3e-7b65-48da-90e4-4b8cf475f8c9,MobileBanking,2024-11-17 02:34:02.847864,200,200,dc0b2a3d-ad7b-46c5-818c-4bb1675d7e1e
cdb6cf5b-f2b7-4b0c-9d81-d4dee99fe745,QRPayment,2024-11-17 02:34:02.847864,1000,1000,6d9663a3-7534-42fc-b95f-0fa6bf9bc0fc
f073d489-f249-4719-b35b-76250148a977,QRPayment,2024-11-17 02:34:02.847864,2000,2000,d5d657be-8dc9-4c77-b7bf-a623f7a3b437
8f88b1b4-91a1-4a91-a1fb-fed4d514b8b5,QRPayment,2024-11-17 02:34:02.847864,3500,3500,0bd9755f-4ba3-41c1-93b0-c532d01465b0
931b8c75-17ab-4fdd-a39b-7058f8858bdf,QRPayment,2024-11-17 02:34:02.847864,300,300,9d11c9b0-2c7c-4230-8587-638f157eb4ee
c765b07c-d27e-47b5-89e2-adf73b623d36,QRPayment,2024-11-17 02:34:02.847864,300,300,58abaaec-4d29-4d9f-b85e-9bd8462a31a4
7d0629b5-8390-4abb-b2bf-b43f6de4fe08,QRPayment,2024-11-17 02:34:02.847864,800,800,8dac0314-93dc-4883-8227-deea1b9cb0dc
5fcfb3c1-7e59-4ea3-a138-2e368d229845,Credit/DebitCard,2024-11-17 02:34:02.847864,1000,1000,65e419a2-eff6-407a-818e-6ce96f622237
96372317-c484-4a6d-accc-089f015bc463,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,59daeb03-4775-4f04-ba7e-e956cfe056ac
7ec9d194-33ce-4b9e-a568-e12498e2bcba,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,6909d8ee-14b5-499e-bdfe-a08b16581427
07eeb60c-a879-43d5-83a0-2f85c1b04b2f,QRPayment,2024-11-17 02:34:02.847864,3500,3500,e6b9cc67-5121-4d2f-a51a-ebccd1fad36e
43566c7e-e2a0-4eaa-9d2d-3553c5e56907,MobileBanking,2024-11-17 02:34:02.847864,500,500,bd1a7956-2667-43e8-9799-0c84cbfb4850
509e350a-d346-4b81-8b54-d72f7a2ff735,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,c958f636-d42f-4955-9096-3505e40793ea
3039970e-bbcd-49f5-bb63-6b1b17a766e8,Credit/DebitCard,2024-11-17 02:34:02.847864,3500,3500,60097347-d46d-45f2-a96d-a2ce648ef731
b3c9890d-106e-4e89-9a2e-606d448ca7eb,MobileBanking,2024-11-17 02:34:02.847864,1500,1500,abd74c9b-6acc-44bc-861a-eeb8925934d4
25cf5945-54ba-419f-95c2-fcbbe5e203aa,MobileBanking,2024-11-17 02:34:02.847864,500,500,7cf8d8d2-02d1-486b-9b8f-bb82f44babf2
ae5490fc-6bf9-4e6b-89af-c8e4109123a1,QRPayment,2024-11-17 02:34:02.847864,1500,1500,74813e1a-6477-43f7-bae0-8efa4c039bb6
7d69869f-d581-472f-91fb-f51b354c13d2,MobileBanking,2024-11-17 02:34:02.847864,1500,1500,155d1abd-c5d2-42dd-b318-9a38e52735cf
348cd474-28cf-45fe-8f1b-4ce88cc231b9,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,7fc4ad7e-d1e2-486a-8cc2-5ff3ca58e0ec
9a2b872f-adf7-49c2-b1ac-159b14ce0ee0,MobileBanking,2024-11-17 02:34:02.847864,200,200,de658bbf-97ae-49b3-81ba-e3945eeb4325
2ad489e5-9373-4c4a-912b-01d96b72b68b,QRPayment,2024-11-17 02:34:02.847864,1500,1500,006e5463-a5f1-45db-8077-a7af3c7cde79
4ada2871-e809-4619-8710-dcd5cca964dc,MobileBanking,2024-11-17 02:34:02.847864,3500,3500,ce33a199-9148-4dfa-bfc2-9d0febcbbe66
fd9a3625-3a97-47aa-9d0b-461f71d438be,QRPayment,2024-11-17 02:34:02.847864,800,800,05087205-e6e4-449a-bb16-b50a66199cff
22dc4eb0-1f0f-47c5-8d3a-f21ac4e00d88,QRPayment,2024-11-17 02:34:02.847864,200,200,7c4bee8f-7198-4940-a658-661f40787918
8e746398-9ba4-4df3-a427-bbd5d3f608c8,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,f6cd9eba-28a3-4908-a557-53498d7afb27
86b9ca74-219f-4ba3-b076-ac4008bbc05c,Credit/DebitCard,2024-11-17 02:34:02.847864,1500,1500,5d0bf096-f98d-452d-a578-df53dadf174d
8789bd86-d82d-42fb-87af-2514b0e3ee07,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,ad2edffb-6ea0-4a37-8f35-79bc474b7da0
5947ee84-be05-4af1-9020-d3702dbefa28,QRPayment,2024-11-17 02:34:02.847864,1000,1000,99b680a5-c239-47f4-9773-422cd8feb15b
f3684296-0c1b-43cf-ac90-ede4b7bbb5b5,MobileBanking,2024-11-17 02:34:02.847864,1000,1000,324cd7cd-74ae-44b1-909a-18f6628ee1ac
3e79461c-1bba-4266-bc15-38e6643d76e8,Credit/DebitCard,2024-11-17 02:34:02.847864,800,800,36d0278e-6e70-4560-b388-2b232a7fb31b
f0a1ea76-f04a-4069-8eff-c9abc4743262,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,11f56d54-0ff3-4e36-b58e-5a9a4f6a893d
38956a04-7cc2-4b53-b42c-ebbb715056fe,MobileBanking,2024-11-17 02:34:02.847864,200,200,212cc95a-24e0-47aa-b820-4b81dde95a34
bf72a7f3-85dd-4188-ab72-ae5a65c77a8a,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,9969304d-b8ac-4c60-9e5f-8e6feef34f79
f2677cf7-1f40-4991-a57f-6b4f1e88b084,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,508a7082-32a2-460f-bc65-47edc6bf429d
862d4b45-18e1-4079-bf4a-cb45102e815f,QRPayment,2024-11-17 02:34:02.847864,200,200,13b2cb54-2bce-4463-a6a8-37e55f09eeb5
8be0a1b4-8dd9-4d62-9aa6-b3402249e7b8,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,351cc364-cc27-40f7-9240-1c1ffc8286fd
2aa4c6cd-3c43-42a2-823c-e674dc77ffb1,Credit/DebitCard,2024-11-17 02:34:02.847864,2000,2000,fd5cfbff-65f7-4a05-903f-add4528356ec
ec34cc8a-7afe-44ff-97a0-7aa131a71951,Credit/DebitCard,2024-11-17 02:34:02.847864,300,300,c4eb3c91-50d7-4d09-b8c0-fa8b8a5bdc85
7a313c12-2e1e-48ed-8a3b-79c368000f4c,Credit/DebitCard,2024-11-17 02:34:02.847864,1000,1000,d8f90653-0b32-4aff-b9ef-8f2ea0af56da
ac0291a4-d9fe-46b8-8f80-f2bfd0c2e9bb,QRPayment,2024-11-17 02:34:02.847864,800,800,44a33c3e-5da0-472e-a052-d5f70ddc79d9
eb088258-73f5-4556-9240-5a03833569c6,QRPayment,2024-11-17 02:34:02.847864,1000,1000,297a9b1f-1981-4a12-a88f-4415e35737cb
e598d7af-e5b6-4c1b-8a2b-638d99d2569d,Credit/DebitCard,2024-11-17 02:34:02.847864,200,200,39acc7d8-0669-4a5b-a86d-bbea4ff48fa3
3c0cd7b1-8dc9-4d51-ad58-c3851aa43ee0,MobileBanking,2024-11-17 02:34:02.847864,2000,2000,7e2276e0-1d20-4832-a81a-2acd771f5bdb
4226a54c-f9aa-4612-a6ab-ba05a405003c,MobileBanking,2024-11-17 02:34:02.847864,500,500,04d7edc5-8a92-4414-8a06-d75ec154f878
b873d6ef-88dc-4196-92b6-d695b9c3cff4,QRPayment,2024-11-17 02:34:02.847864,500,500,abe03367-8a6f-44f4-abd9-8d3e7d74921b
b16817eb-97bb-4203-87f7-bd39dc6b9912,Credit/DebitCard,2024-11-17 02:34:02.847864,100,100,b0ba8d81-e381-4825-aac8-ef6a9addd363
12175cfd-d101-44d7-bdea-a8d6b9830e66,QRPayment,2024-11-17 02:34:02.847864,800,800,e3c2b9c2-9143-4e1a-bd5e-18b122b3608f
e376ea6e-f0fb-408c-a138-6e143797d965,QRPayment,2024-11-17 02:34:02.847864,100,100,f1d153e8-0cf0-4adb-92ed-4695b5b895fb
